"","ID","group","captcha","mTurkCode","loopOrder","question","answer_learn","accuracy_learn","confidence_learn","submit_time_learn","clicks_learn","answer_test","accuracy_test","confidence_test","submit_time_test","clicks","veracity","session","RWA","AOT","IH","CRT","CRT_old","CRT_new","income","fluent","anxiety","effort","age","gender","edu","conservatism_social","conservatism_economic","conservatism","IH_bin","CRT_bin","RWA_bin","Confidence_bin5","Confidence_ord"
"14829","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A67_Q1",1,0,69,3.61,2,2,1,80,3.957,2,2,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14830","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A68_Q1",2,1,10,4.801,2,1,0,81,4.04,4,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14831","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A69_Q1",1,0,21,7.289,4,2,1,81,4.198,2,2,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","2",2
"14832","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A70_Q1",2,1,15,5.675,2,2,1,100,3.207,2,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14834","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A72_Q1",1,0,100,4.093,2,2,1,100,4.049,2,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14835","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A73_Q1",2,1,9,6.109,2,2,1,83,4.608,2,2,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14836","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A74_Q1",2,1,67,5.148,2,2,1,100,3.893,2,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14837","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A75_Q1",1,0,61,3.383,2,2,1,24,4.901,2,2,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14838","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A76_Q1",2,1,13,5.571,2,2,1,100,3.909,2,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14840","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A78_Q1",1,0,12,3.859,2,2,1,100,3.563,2,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14842","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A80_Q1",1,0,82,4.23,2,1,0,95,3.662,2,2,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14843","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A81_Q1",1,1,76,4.229,2,1,1,89,3.992,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14844","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A82_Q1",1,1,93,5.024,3,1,1,100,3.013,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14845","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A83_Q1",1,1,81,4.812,2,1,1,100,3.923,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14846","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A84_Q1",1,1,100,5.089,2,1,1,100,3.166,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14847","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A85_Q1",1,1,90,3.281,2,1,1,100,3.741,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14848","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A86_Q1",1,1,8,4.47,2,1,1,87,7.822,4,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14849","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A87_Q1",1,1,52,6.906,2,1,1,100,5.614,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","3",3
"14850","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A88_Q1",1,1,95,4.294,4,1,1,100,8.055,4,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14851","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A89_Q1",1,1,67,4.246,2,1,1,100,3.252,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14852","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A90_Q1",2,0,100,5.892,3,1,1,95,4.073,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14853","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A91_Q1",1,1,100,3.682,2,1,1,100,5.41,3,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14854","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A92_Q1",1,1,85,5.983,2,1,1,100,4.185,3,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14855","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A93_Q1",1,1,97,4.039,2,1,1,100,4.084,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14856","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A94_Q1",1,1,30,6.783,2,1,1,100,3.915,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","2",2
"14857","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A95_Q1",1,1,83,4.263,2,1,1,81,6.585,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14858","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A96_Q1",1,1,100,5.543,2,1,1,100,3.419,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14859","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A97_Q1",1,1,54,5.874,4,2,0,100,4.101,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","3",3
"14860","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A98_Q1",1,1,75,3.099,2,1,1,100,4.176,6,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14861","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A99_Q1",1,1,100,4.589,2,1,1,100,4.452,3,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14862","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A100_Q1",1,1,74,4.983,3,1,1,100,4.593,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14863","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A101_Q1",2,0,87,5.552,4,2,0,93,3.654,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14864","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A102_Q1",1,1,100,4.069,3,1,1,100,3.405,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14865","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A103_Q1",1,1,0,3.754,2,2,0,46,3.959,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14866","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A104_Q1",1,1,53,4.677,2,1,1,100,3.855,3,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","3",3
"14868","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A106_Q1",2,0,85,6.774,2,1,1,100,4.101,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14869","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A107_Q1",2,0,66,3.81,2,1,1,100,7.71,4,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14870","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A108_Q1",2,0,0,4.785,2,2,0,100,4.22,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14871","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A109_Q1",2,0,100,4.879,2,1,1,100,4.008,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14872","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A110_Q1",2,0,0,4.632,3,2,0,80,4.928,3,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14873","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A111_Q1",1,1,15,5.692,3,2,0,22,3.473,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14874","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A112_Q1",1,1,100,3.421,2,1,1,100,4.443,3,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14875","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A113_Q1",1,1,93,7.169,2,1,1,75,5.448,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14876","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A114_Q1",1,1,100,3.479,2,1,1,100,3.532,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14877","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A115_Q1",2,0,18,5.291,3,1,1,71,7.849,5,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14878","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A116_Q1",1,1,68,4.178,2,1,1,100,3.377,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","4",4
"14879","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A117_Q1",1,1,29,4.27,3,1,1,76,8.869,3,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","2",2
"14881","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A119_Q1",1,1,86,3.554,2,1,1,100,3.8,2,1,"2",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","5",5
"14882","A1F9KLZGHE9DTA","B_A","HE3X6",4076,",""Bathroom door handles have high concentrations of bacteria."",""Cockroaches can survive a nuclear blast."",""Sunflowers turn to track th","A120_Q1",1,1,15,4.59,2,1,1,100,4.278,2,1,"1",1.933333333,6,4.833333333,0.857142857,1,0.75,11,1,1,15,44,0,3,4,5,4.5,"high","low","low","1",1
"14884","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A1_Q1",1,0,100,8.065,5,2,1,70,6.06,2,2,"2",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","5",5
"14885","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A2_Q1",2,1,10,8.303,3,2,1,70,5.702,2,2,"1",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","1",1
"14886","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A3_Q1",1,0,70,7.701,3,1,0,70,6.369,3,2,"2",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","4",4
"14889","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A6_Q1",2,1,50,5.887,3,2,1,60,4.663,2,2,"1",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","3",3
"14890","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A7_Q1",2,1,100,4.173,3,2,1,60,8.471,3,2,"2",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","5",5
"14891","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A8_Q1",2,1,40,6.91,4,2,1,70,7.073,2,2,"1",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","2",2
"14892","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A9_Q1",2,1,70,8.634,4,2,1,70,7.161,3,2,"2",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","4",4
"14894","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A11_Q1",2,1,80,5.737,3,2,1,50,6.395,3,2,"2",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","4",4
"14895","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A12_Q1",1,0,50,8.397,3,2,1,60,7.181,2,2,"1",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","3",3
"14897","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A14_Q1",2,1,60,5.235,3,1,0,60,7.802,4,2,"1",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","3",3
"14898","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A15_Q1",1,0,50,6.318,4,1,0,50,7.448,3,2,"2",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","3",3
"14899","A3180VXVP8MOIH","B_A","HE3X6",2681,",""Turkey makes you tired because the meat has higher levels of tryptophan than other meats."",""Poinsettia flowers are poisonous."",""You","A16_Q1",1,0,50,5.858,4,2,1,70,7.533,5,2,"1",3.466666667,4.142857143,4,0.571428571,0.333333333,0.75,4,1,1,15,33,1,8,2,2,2,"low","low","high","3",3
